areacd,value
E01002048,39
E01002049,50
E01002050,22
E01002051,50
E01002052,47
E01002053,56
E01002054,58
E01002055,34
E01002056,60
E01002057,47
E01002058,56
E01002059,60
E01002060,15
E01002061,30
E01002062,34
E01002063,38
E01002064,33
E01002065,35
E01002066,73
E01002067,54
E01002068,50
E01002069,59
E01002070,67
E01002071,60
E01002072,54
E01002073,55
E01002074,61
E01002075,44
E01002076,24
E01002077,59
E01002078,57
E01002079,18
E01002080,88
E01002081,72
E01002082,75
E01002083,20
E01002084,45
E01002085,49
E01002086,74
E01002087,20
E01002088,37
E01002089,82
E01002090,60
E01002091,27
E01002092,53
E01002093,50
E01002094,20
E01002095,13
E01002096,24
E01002097,16
E01002098,49
E01002099,67
E01002100,39
E01002101,14
E01002102,21
E01002103,39
E01002104,19
E01002105,56
E01002106,6
E01002107,13
E01002108,11
E01002109,15
E01002110,11
E01002111,14
E01002112,59
E01002113,29
E01002114,59
E01002115,9
E01002116,41
E01002117,81
E01002118,33
E01002119,67
E01002120,35
E01002121,8
E01002122,18
E01002123,8
E01002124,15
E01002125,20
E01002126,86
E01002127,48
E01002128,40
E01002129,68
E01002130,56
E01002131,64
E01002132,45
E01002133,47
E01002134,38
E01002135,51
E01002136,22
E01002137,36
E01002138,16
E01002139,23
E01002140,23
E01002141,36
E01002142,20
E01002143,12
E01002144,29
E01002145,24
E01002146,15
E01002147,27
E01002148,6
E01002149,6
E01002150,40
E01002151,26
E01002152,29
E01002153,4
E01002154,67
E01002155,16
E01002156,8
E01002157,35
E01002158,8
E01002159,39
E01002160,62
E01002161,57
E01002162,25
E01002163,26
E01002164,31
E01002165,22
E01002166,20
E01002167,17
E01002168,35
E01002169,33
E01002170,17
E01002171,33
E01002172,24
E01002173,24
E01002174,13
E01002175,16
E01002176,25
E01002177,21
E01002178,3
E01002179,56
E01002180,48
E01002181,54
E01002182,27
E01002183,25
E01002184,28
E01002185,59
E01002186,38
E01002187,36
E01002188,18
E01002189,36
E01002190,9
E01002191,31
E01002192,23
E01002193,26
E01002194,14
E01002195,18
E01002196,12
E01002197,9
E01002198,13
E01002199,14
E01002200,16
E01002201,6
E01002202,22
E01002203,19
E01002204,34
E01002206,23
E01002207,12
E01002208,4
E01002209,26
E01002210,9
E01002211,24
E01002212,39
E01002213,81
E01002214,26
E01002215,34
E01002216,14
E01002217,96
E01002218,45
E01002219,19
E01002220,12
E01002221,26
E01002222,16
E01002223,5
E01002224,23
E01002225,50
E01002226,51
E01002227,45
E01002228,63
E01002229,33
E01002230,19
E01002231,37
E01002232,26
E01002233,43
E01002234,21
E01002235,41
E01002236,65
E01002237,32
E01002238,25
E01002239,28
E01002240,33
E01002241,60
E01002242,7
E01002243,60
E01002244,43
E01002245,24
E01002246,17
E01002247,59
E01002248,35
E01002249,86
E01002250,29
E01002251,23
E01002252,29
E01002253,4
E01002254,9
E01002255,14
E01002256,15
E01002257,39
E01002258,35
E01002259,11
E01002260,38
E01002261,14
E01002262,32
E01002263,35
E01002264,51
E01002265,32
E01002266,25
E01002267,38
E01002268,16
E01002269,17
E01002270,50
E01002271,20
E01002272,14
E01002273,21
E01002274,21
E01002275,23
E01002276,39
E01002277,25
E01002278,33
E01002279,26
E01002280,38
E01002281,48
E01002282,48
E01002283,41
E01002284,31
E01002285,19
E01002286,7
E01002287,5
E01002288,51
E01002289,12
E01002290,4
E01002291,24
E01002292,25
E01002293,75
E01002294,30
E01002295,57
E01002296,22
E01002297,22
E01002298,11
E01002299,28
E01002300,42
E01002301,15
E01002302,23
E01002303,52
E01002304,18
E01002305,23
E01002306,47
E01002307,28
E01002308,41
E01002309,29
E01002310,47
E01002311,39
E01002312,42
E01002313,57
E01002314,31
E01002315,38
E01002316,41
E01002317,21
E01002318,16
E01002319,47
E01002320,24
E01002321,44
E01002322,28
E01002323,16
E01002324,33
E01002325,47
E01002326,13
E01002327,14
E01002328,13
E01002329,21
E01002330,28
E01002331,14
E01002332,15
E01002333,13
E01002334,9
E01002335,28
E01002336,6
E01002337,39
E01002338,7
E01002339,7
E01002340,14
E01002341,5
E01002342,25
E01002343,18
E01002344,41
E01002345,46
E01002346,20
E01002347,20
E01002348,13
E01002349,24
E01002350,46
E01002351,24
E01002352,45
E01002353,47
E01002354,13
E01002355,6
E01002356,59
E01002358,50
E01002359,30
E01002360,33
E01002361,35
E01002362,12
E01002363,35
E01002364,6
E01002365,18
E01002366,14
E01002367,37
E01002368,82
E01002369,28
E01002370,57
E01002371,17
E01002372,19
E01002373,19
E01002374,25
E01002375,38
E01002376,6
E01002377,38
E01002378,14
E01002379,30
E01002380,66
E01002381,23
E01002382,35
E01002383,15
E01002384,22
E01002385,14
E01002386,37
E01002387,10
E01002388,7
E01002389,7
E01002390,6
E01002391,10
E01002392,38
E01002393,28
E01002394,21
E01002395,29
E01002396,34
E01002397,36
E01002398,21
E01002399,14
E01002400,30
E01002401,51
E01002402,20
E01002403,55
E01002404,35
E01002405,30
E01002406,70
E01002407,76
E01002408,36
E01002409,29
E01002410,24
E01002411,39
E01002412,63
E01002413,45
E01002414,37
E01002415,9
E01002416,10
E01002417,35
E01002418,18
E01002419,24
E01002420,48
E01002421,14
E01002422,8
E01002423,25
E01002424,14
E01002425,29
E01002426,15
E01002427,34
E01002428,22
E01002429,35
E01002430,12
E01002431,7
E01002432,21
E01002433,68
E01002434,12
E01002435,15
E01002436,21
E01002437,15
E01002438,46
E01002439,30
E01002440,28
E01002441,40
E01002442,23
E01002443,30
E01002444,18
E01002445,41
E01002446,25
E01002447,19
E01002448,27
E01002449,38
E01002450,12
E01002451,13
E01002452,13
E01002453,19
E01002454,23
E01002455,26
E01002456,19
E01002457,33
E01002458,11
E01002459,14
E01002460,26
E01002461,42
E01002462,28
E01002463,23
E01002464,14
E01002465,11
E01002466,14
E01002467,21
E01002468,15
E01002469,8
E01002470,28
E01002471,6
E01002472,47
E01002473,45
E01002474,31
E01002475,44
E01002476,35
E01002477,42
E01002478,29
E01002479,44
E01002480,13
E01002481,45
E01002482,12
E01002483,14
E01002484,36
E01002485,35
E01002486,29
E01002487,16
E01002488,21
E01002489,20
E01002490,28
E01002491,29
E01002492,13
E01002493,37
E01002494,20
E01002495,41
E01002496,27
E01002497,53
E01002498,10
E01002499,30
E01002501,29
E01002502,16
E01002503,68
E01002504,62
E01002505,33
E01002506,47
E01002507,53
E01002508,59
E01002509,7
E01002511,33
E01002512,47
E01002513,44
E01002514,55
E01002515,74
E01002516,33
E01002518,20
E01002519,70
E01002520,58
E01002521,63
E01002523,33
E01002525,40
E01002526,67
E01002527,39
E01002528,20
E01002529,55
E01002530,47
E01002531,40
E01002532,75
E01002533,30
E01002534,23
E01002535,63
E01002536,38
E01002537,84
E01002538,39
E01002539,41
E01002540,44
E01002541,49
E01002542,44
E01002543,42
E01002544,34
E01002545,57
E01002546,9
E01002547,34
E01002548,41
E01002549,40
E01002550,41
E01002551,26
E01002552,11
E01002553,51
E01002554,72
E01002555,23
E01002556,17
E01002557,31
E01002558,67
E01002559,60
E01002560,39
E01002561,54
E01002562,16
E01002563,52
E01002564,41
E01002565,78
E01002566,92
E01002567,27
E01002568,88
E01002569,58
E01002570,32
E01002571,65
E01002572,44
E01002573,14
E01002574,22
E01002575,35
E01002576,31
E01002577,28
E01002578,39
E01002579,30
E01002580,56
E01002581,41
E01002582,22
E01002583,26
E01002584,44
E01002585,27
E01002586,13
E01002587,42
E01002588,42
E01002589,73
E01002590,59
E01002591,27
E01002592,35
E01002593,19
E01002594,14
E01002595,25
E01002596,53
E01002598,46
E01002599,32
E01002600,11
E01002601,64
E01002602,19
E01002603,40
E01002604,36
E01002605,43
E01002606,48
E01002607,34
E01002608,42
E01002609,20
E01002610,45
E01002611,19
E01002612,53
E01002613,19
E01002614,52
E01002615,64
E01002616,31
E01002617,16
E01002618,17
E01002619,24
E01002620,69
E01002621,30
E01002622,34
E01002623,32
E01002624,23
E01002625,19
E01002626,19
E01002627,59
E01002628,23
E01002629,74
E01002630,55
E01002631,44
E01002632,42
E01002633,48
E01002634,51
E01002635,22
E01002636,21
E01002637,48
E01002638,46
E01002639,12
E01002640,19
E01002641,69
E01002642,87
E01002643,83
E01002645,46
E01002646,69
E01002647,47
E01002648,58
E01002649,43
E01002650,53
E01002651,22
E01002652,18
E01002653,23
E01002654,22
E01002655,17
E01002656,22
E01002657,19
E01002658,19
E01002659,30
E01002660,47
E01002661,18
E01002662,43
E01002663,45
E01002664,76
E01002665,49
E01002666,41
E01002667,75
E01002668,72
E01002669,29
E01002670,44
E01002671,10
E01002672,60
E01002673,62
E01002674,42
E01002675,67
E01002676,25
E01002677,57
E01002678,24
E01002679,18
E01002680,33
E01002681,64
E01002682,77
E01002683,60
E01002684,69
E01002686,34
E01002687,33
E01002689,41
E01002690,32
E01002691,17
E01002692,55
E01002693,52
E01002694,57
E01002695,60
E01002696,36
E01002697,75
E01002698,56
E01002699,40
E01002700,19
E01002701,30
E01002702,73
E01002703,76
E01002704,72
E01002706,63
E01002707,64
E01002708,72
E01002709,69
E01002710,42
E01002711,70
E01002712,61
E01002713,76
E01002714,30
E01002715,59
E01002716,71
E01002717,39
E01002718,25
E01002719,37
E01002720,55
E01002721,44
E01002722,63
E01002723,32
E01002724,77
E01002725,53
E01002726,56
E01002727,39
E01002728,45
E01002729,31
E01002730,26
E01002731,53
E01002732,64
E01002733,77
E01002734,81
E01002735,80
E01002736,65
E01002737,53
E01002738,47
E01002739,51
E01002740,58
E01002741,59
E01002742,42
E01002743,36
E01002744,35
E01002745,37
E01002747,40
E01002748,62
E01002749,64
E01002751,34
E01002752,51
E01002753,44
E01002754,23
E01002755,48
E01002756,28
E01002757,45
E01002758,65
E01002759,28
E01002760,67
E01002762,36
E01002763,41
E01002764,54
E01002765,71
E01002766,81
E01002767,55
E01002768,55
E01002769,78
E01002770,71
E01002771,44
E01002772,55
E01002773,71
E01002774,41
E01002775,50
E01002776,72
E01002777,41
E01002778,55
E01002779,35
E01002780,30
E01002781,43
E01002782,50
E01002783,54
E01002784,33
E01002785,38
E01002786,64
E01002787,51
E01002788,37
E01002789,22
E01002790,56
E01002791,62
E01002792,42
E01002793,46
E01002794,65
E01002795,63
E01002796,47
E01002797,66
E01002798,31
E01002799,45
E01002800,89
E01002801,43
E01002802,60
E01002803,78
E01002804,61
E01002805,37
E01002806,20
E01002807,56
E01002808,48
E01002809,50
E01002810,52
E01002811,37
E01002812,55
E01002813,16
E01002814,87
E01002815,47
E01002816,33
E01002817,21
E01002818,41
E01002819,30
E01002820,24
E01002821,26
E01002822,23
E01002823,27
E01002824,22
E01002825,42
E01002826,28
E01002827,26
E01002828,33
E01002829,45
E01002830,49
E01002831,30
E01002832,32
E01002833,31
E01002834,27
E01002835,28
E01002836,32
E01002837,25
E01002838,26
E01002839,30
E01002840,42
E01002841,35
E01002842,77
E01002843,62
E01002844,30
E01002845,27
E01002846,46
E01002847,38
E01002848,31
E01002849,31
E01002850,39
E01002851,44
E01002852,62
E01002853,79
E01002854,53
E01002855,60
E01002856,29
E01002857,67
E01002858,72
E01002859,30
E01002860,18
E01002861,15
E01002862,75
E01002863,30
E01002864,23
E01002865,43
E01002866,35
E01002867,53
E01002868,16
E01002869,44
E01002870,52
E01002871,16
E01002872,44
E01002873,19
E01002874,28
E01002875,25
E01002876,24
E01002877,69
E01002878,39
E01002879,33
E01002880,44
E01002881,30
E01002882,31
E01002883,23
E01002884,24
E01002885,26
E01002886,25
E01002887,25
E01002888,58
E01002889,40
E01002890,13
E01002891,46
E01002892,27
E01002893,32
E01002894,26
E01002895,30
E01002896,22
E01002897,36
E01002898,28
E01002899,36
E01002900,21
E01002901,28
E01002902,43
E01002903,20
E01002904,45
E01002905,42
E01002906,58
E01002907,66
E01002908,40
E01002909,22
E01002910,40
E01002911,17
E01002912,41
E01002913,54
E01002914,34
E01002915,4
E01002916,8
E01002917,2
E01002918,17
E01002919,53
E01002920,14
E01002921,37
E01002922,36
E01002923,44
E01002924,7
E01002925,33
E01002926,9
E01002927,29
E01002928,45
E01002929,33
E01002930,49
E01002931,29
E01002932,58
E01002933,38
E01002934,27
E01002935,37
E01002937,10
E01002938,25
E01002939,19
E01002940,28
E01002941,17
E01002942,7
E01002943,16
E01002944,31
E01002945,27
E01002946,17
E01002947,14
E01002948,49
E01002949,37
E01002950,32
E01002951,27
E01002952,29
E01002953,37
E01002954,57
E01002955,24
E01002956,26
E01002957,35
E01002958,14
E01002959,12
E01002960,16
E01002961,7
E01002962,15
E01002963,33
E01002964,59
E01002965,44
E01002966,22
E01002967,34
E01002968,66
E01002969,35
E01002970,40
E01002971,37
E01002972,38
E01002973,27
E01002974,51
E01002975,12
E01002976,15
E01002977,24
E01002978,23
E01002979,27
E01002980,5
E01002981,10
E01002982,15
E01002983,8
E01002984,39
E01002985,18
E01002986,15
E01002987,48
E01002988,55
E01002989,33
E01002990,38
E01002991,17
E01002992,18
E01002993,35
E01002994,29
E01002995,37
E01002996,23
E01002997,20
E01002998,24
E01002999,38
E01003000,45
E01003001,11
E01003002,36
E01003003,34
E01003004,19
E01003005,11
E01003006,37
E01003007,18
E01003008,10
E01003009,42
E01003010,32
E01003011,36
E01003013,77
E01003014,42
E01003015,56
E01003016,87
E01003017,51
E01003018,38
E01003019,40
E01003020,59
E01003021,42
E01003022,31
E01003023,51
E01003024,52
E01003025,40
E01003026,38
E01003027,30
E01003028,47
E01003029,52
E01003030,31
E01003031,33
E01003032,43
E01003033,18
E01003034,41
E01003035,45
E01003036,38
E01003037,47
E01003038,34
E01003039,61
E01003040,18
E01003041,39
E01003042,15
E01003043,39
E01003044,90
E01003045,72
E01003046,51
E01003047,43
E01003048,63
E01003049,63
E01003050,45
E01003051,73
E01003052,54
E01003053,40
E01003054,65
E01003055,49
E01003056,28
E01003057,40
E01003058,38
E01003059,81
E01003060,58
E01003061,62
E01003062,47
E01003063,56
E01003064,20
E01003065,60
E01003066,26
E01003067,30
E01003068,34
E01003069,20
E01003070,36
E01003071,55
E01003072,14
E01003073,28
E01003074,32
E01003075,59
E01003076,54
E01003077,32
E01003078,31
E01003079,51
E01003080,33
E01003081,50
E01003082,30
E01003083,25
E01003084,26
E01003085,45
E01003086,55
E01003087,40
E01003088,43
E01003089,56
E01003090,62
E01003091,19
E01003092,57
E01003093,79
E01003094,29
E01003095,21
E01003096,48
E01003097,51
E01003098,41
E01003099,59
E01003100,43
E01003101,54
E01003102,56
E01003104,40
E01003105,64
E01003106,62
E01003107,38
E01003108,43
E01003109,86
E01003110,63
E01003111,69
E01003112,53
E01003113,36
E01003114,64
E01003115,26
E01003116,32
E01003117,33
E01003118,36
E01003119,33
E01003120,37
E01003121,52
E01003122,28
E01003123,33
E01003124,35
E01003125,57
E01003126,58
E01003127,48
E01003128,58
E01003129,33
E01003130,35
E01003131,70
E01003132,36
E01003133,27
E01003134,13
E01003135,12
E01003136,42
E01003137,51
E01003138,13
E01003139,20
E01003140,17
E01003141,49
E01003142,13
E01003143,38
E01003144,12
E01003145,31
E01003146,40
E01003147,29
E01003148,17
E01003149,37
E01003150,45
E01003151,50
E01003152,33
E01003153,61
E01003154,64
E01003155,23
E01003156,25
E01003157,33
E01003158,21
E01003159,77
E01003160,62
E01003161,59
E01003162,38
E01003163,35
E01003164,32
E01003165,29
E01003166,50
E01003167,29
E01003168,54
E01003169,44
E01003170,30
E01003171,23
E01003172,68
E01003173,16
E01003174,44
E01003175,56
E01003176,55
E01003177,30
E01003178,21
E01003179,48
E01003180,60
E01003181,45
E01003182,35
E01003183,43
E01003184,59
E01003185,28
E01003186,69
E01003187,94
E01003188,32
E01003189,65
E01003190,69
E01003191,49
E01003192,42
E01003193,45
E01003194,38
E01003195,20
E01003196,53
E01003197,64
E01003198,27
E01003199,50
E01003200,28
E01003201,39
E01003202,30
E01003203,59
E01003204,70
E01003205,96
E01003206,30
E01003207,70
E01003209,49
E01003210,43
E01003211,37
E01003212,38
E01003213,35
E01003214,58
E01003215,50
E01003216,18
E01003217,11
E01003218,9
E01003219,14
E01003220,21
E01003221,30
E01003222,14
E01003223,11
E01003224,21
E01003225,14
E01003226,19
E01003227,25
E01003228,18
E01003229,60
E01003230,41
E01003231,29
E01003232,28
E01003233,20
E01003235,46
E01003236,44
E01003237,53
E01003238,34
E01003239,53
E01003240,77
E01003241,54
E01003243,34
E01003244,79
E01003245,98
E01003246,89
E01003247,47
E01003248,52
E01003249,76
E01003250,92
E01003251,58
E01003252,60
E01003253,66
E01003254,29
E01003255,43
E01003256,50
E01003257,46
E01003258,38
E01003259,33
E01003260,45
E01003261,34
E01003262,43
E01003263,46
E01003264,55
E01003265,38
E01003266,43
E01003267,29
E01003268,41
E01003269,52
E01003270,26
E01003271,15
E01003272,41
E01003273,22
E01003274,25
E01003275,58
E01003276,31
E01003277,22
E01003278,49
E01003279,25
E01003280,63
E01003281,37
E01003282,39
E01003283,31
E01003284,40
E01003285,39
E01003286,55
E01003287,13
E01003288,62
E01003290,53
E01003291,67
E01003292,46
E01003293,11
E01003295,55
E01003296,91
E01003297,46
